0.000	0.0049	-0.0000	0.0049
0.025	-0.0170	-0.0003	-0.0167
0.050	-0.0172	-0.0003	-0.0169
0.075	-0.0174	-0.0003	-0.0171
0.100	-0.0175	-0.0003	-0.0172
0.125	-0.0176	-0.0003	-0.0173
0.150	-0.0177	-0.0003	-0.0174
0.175	-0.0178	-0.0003	-0.0175
0.200	-0.0179	-0.0003	-0.0176
0.225	-0.0180	-0.0003	-0.0177
0.250	-0.0181	-0.0003	-0.0178
0.275	-0.0182	-0.0003	-0.0179
0.300	-0.0182	-0.0003	-0.0180
0.325	-0.0183	-0.0003	-0.0180
0.350	-0.0184	-0.0003	-0.0181
0.375	-0.0185	-0.0003	-0.0182
0.400	-0.0185	-0.0003	-0.0182
0.425	-0.0186	-0.0003	-0.0183
0.450	-0.0186	-0.0003	-0.0183
0.475	-0.0187	-0.0003	-0.0184
0.500	-0.0188	-0.0003	-0.0185
0.525	-0.0188	-0.0003	-0.0185
0.550	-0.0189	-0.0003	-0.0186
0.575	-0.0189	-0.0003	-0.0186
0.600	-0.0190	-0.0003	-0.0187
0.625	-0.0190	-0.0003	-0.0187
0.650	-0.0190	-0.0003	-0.0187
0.675	-0.0191	-0.0003	-0.0188
0.700	-0.0191	-0.0003	-0.0188
0.725	-0.0192	-0.0003	-0.0189
0.750	-0.0192	-0.0003	-0.0189
0.775	-0.0192	-0.0003	-0.0189
0.800	-0.0193	-0.0003	-0.0190
0.825	-0.0193	-0.0003	-0.0190
0.850	-0.0193	-0.0003	-0.0190
0.875	-0.0194	-0.0003	-0.0191
0.900	-0.0194	-0.0003	-0.0191
0.925	-0.0194	-0.0003	-0.0191
0.950	-0.0195	-0.0003	-0.0192
0.975	-0.0195	-0.0003	-0.0192
1.000	-0.0195	-0.0003	-0.0192
1.025	-0.0195	-0.0003	-0.0192
1.050	-0.0196	-0.0003	-0.0193
1.075	-0.0196	-0.0003	-0.0193
1.100	-0.0196	-0.0003	-0.0193
1.125	-0.0196	-0.0003	-0.0193
1.150	-0.0197	-0.0003	-0.0194
1.175	-0.0197	-0.0003	-0.0194
1.200	-0.0197	-0.0003	-0.0194
1.225	-0.0197	-0.0003	-0.0194
1.250	-0.0197	-0.0003	-0.0194
1.275	-0.0198	-0.0003	-0.0195
1.300	-0.0198	-0.0003	-0.0195
1.325	-0.0198	-0.0003	-0.0195
1.350	-0.0198	-0.0003	-0.0195
1.375	-0.0198	-0.0003	-0.0195
1.400	-0.0198	-0.0003	-0.0195
1.425	-0.0199	-0.0003	-0.0195
1.450	-0.0199	-0.0003	-0.0196
1.475	-0.0199	-0.0003	-0.0196
1.500	-0.0199	-0.0003	-0.0196
1.525	-0.0199	-0.0003	-0.0196
1.550	-0.0199	-0.0003	-0.0196
1.575	-0.0199	-0.0003	-0.0196
1.600	-0.0199	-0.0003	-0.0196
1.625	-0.0200	-0.0003	-0.0196
1.650	-0.0200	-0.0003	-0.0197
1.675	-0.0200	-0.0003	-0.0197
1.700	-0.0200	-0.0003	-0.0197
1.725	-0.0200	-0.0003	-0.0197
1.750	-0.0200	-0.0003	-0.0197
1.775	-0.0200	-0.0003	-0.0197
1.800	-0.0200	-0.0003	-0.0197
1.825	-0.0200	-0.0003	-0.0197
1.850	-0.0200	-0.0003	-0.0197
1.875	-0.0200	-0.0003	-0.0197
1.900	-0.0201	-0.0003	-0.0197
1.925	-0.0201	-0.0003	-0.0198
1.950	-0.0201	-0.0003	-0.0198
1.975	-0.0201	-0.0003	-0.0198
2.000	-0.0201	-0.0003	-0.0198
2.025	-0.0201	-0.0003	-0.0198
2.050	-0.0201	-0.0003	-0.0198
2.075	-0.0201	-0.0003	-0.0198
2.100	-0.0201	-0.0003	-0.0198
2.125	-0.0201	-0.0003	-0.0198
2.150	-0.0201	-0.0003	-0.0198
2.175	-0.0201	-0.0003	-0.0198
2.200	-0.0201	-0.0003	-0.0198
2.225	-0.0201	-0.0003	-0.0198
2.250	-0.0201	-0.0003	-0.0198
2.275	-0.0201	-0.0003	-0.0198
2.300	-0.0201	-0.0003	-0.0198
2.325	-0.0202	-0.0003	-0.0198
2.350	-0.0202	-0.0003	-0.0198
2.375	-0.0202	-0.0003	-0.0198
2.400	-0.0202	-0.0003	-0.0198
2.425	-0.0202	-0.0003	-0.0199
2.450	-0.0202	-0.0003	-0.0199
2.475	-0.0202	-0.0003	-0.0199
2.500	-0.0202	-0.0003	-0.0199
2.525	-0.0202	-0.0003	-0.0199
2.550	-0.0202	-0.0003	-0.0199
2.575	-0.0202	-0.0003	-0.0199
2.600	-0.0202	-0.0003	-0.0199
2.625	-0.0202	-0.0003	-0.0199
2.650	-0.0202	-0.0003	-0.0199
2.675	-0.0202	-0.0003	-0.0199
2.700	-0.0202	-0.0003	-0.0199
2.725	-0.0202	-0.0003	-0.0199
2.750	-0.0202	-0.0003	-0.0199
2.775	-0.0202	-0.0003	-0.0199
2.800	-0.0202	-0.0003	-0.0199
2.825	-0.0202	-0.0003	-0.0199
2.850	-0.0202	-0.0003	-0.0199
2.875	-0.0202	-0.0003	-0.0199
2.900	-0.0202	-0.0003	-0.0199
2.925	-0.0202	-0.0003	-0.0199
2.950	-0.0202	-0.0003	-0.0199
2.975	-0.0202	-0.0003	-0.0199
3.000	-0.0202	-0.0003	-0.0199
3.025	-0.0202	-0.0003	-0.0199
3.050	-0.0202	-0.0003	-0.0199
3.075	-0.0202	-0.0003	-0.0199
3.100	-0.0202	-0.0003	-0.0199
3.125	-0.0202	-0.0003	-0.0199
3.150	-0.0202	-0.0003	-0.0199
3.175	-0.0202	-0.0003	-0.0199
3.200	-0.0202	-0.0003	-0.0199
3.225	-0.0202	-0.0003	-0.0199
3.250	-0.0202	-0.0003	-0.0199
3.275	-0.0202	-0.0003	-0.0199
3.300	-0.0202	-0.0003	-0.0199
3.325	-0.0202	-0.0003	-0.0199
3.350	-0.0202	-0.0003	-0.0199
3.375	-0.0202	-0.0003	-0.0199
3.400	-0.0202	-0.0003	-0.0199
3.425	-0.0202	-0.0003	-0.0199
